Household Key,Length Of Residence,Number of Roadside calss for Year 1,Number of Roadside calss for Year 2,Number of Roadside calss for Year 3,Roadside Member Cost for Year 1,Roadside Member Cost for Year 2,Roadside Member Cost for Year 3,Member Tenure Years,Years to Cancelled Status,Basic Cost,Calculated Tow Miles,Plus Cost,Premier Cost,Total Cost,Total Number of Roadside Calls,Total Roadside Member Cost,Email Available,Age,Years from most recent Membership Expiration,Years from Join Date,Purchased Product 1,Purchased Product 2,Purchased Product 3,Purchased Product 4,Purchased Product 5,Purchased Product 6,Purchased Product 7,Purchased Product 8,Mail Responder,Home Owner,Opt-Out - Publication,Cash Call,Fleet Indicator,Total Number of Purchased Products,Household Purchased Product,Email Correspondent,Home Renter,No Home Ownership Info,City,Number of Children,Annual Income,Education,Annual Credit Possible,Member Status,Member Type,Renew Method,Motorcycle Indicator,AAA Service Necessity Due Problem 1,AAA Club 1,Vehicle Manufacturer Name 1,AAA Service Necessity Due Problem 2,Vehicle Manufacturer Name 2,AAA Club 2,Number of Members per Household Key,Frequency of use of Roadside Services,Household have used the Roadside Services,Household Group Label,Household Purchase Product Probability,Household Roadside Usage Probability
804921290,34.0,20,22,25,1177.0,3270.846153846154,1304.6153846153845,218,80,2589.6153846153848,4.615384615384615,0.0,0.0,2589.6153846153848,67,5752.461538461539,1,65,1,23,0,1,0,0,0,0,1,0,1,1,1,1,1,2,1,1,0,0,PAWTUCKET,0,74500.0,Completed College,724500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,14,67,1,3,0.9999996724665563,0.9999999999999565
805709200,121.89349368609015,22,17,33,984.1666666666666,683.3333333333334,1237.5,643,634,322.0,38.6,78.0,0.0,400.0,72,2905.0,0,74,1,65,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,COVENTRY,0,9999.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,1,Flat Tire,AAA Northeast,SUBARU,,,,6,72,1,1,0.9970301681869336,0.9999999999999933
825684800,73.0,0,0,0,0.0,0.0,0.0,222,20,0.0,0.0,0.0,0.0,0.0,0,0.0,1,65,3,23,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,JOHNSTON,1,94500.0,Unknown,724500.0,PENDING,Primary,NOTICE,0,Tow,AAA Northeast,NISSAN,,,,4,0,0,4,0.010776946398076566,0.18545711807362958
829159970,117.46153398553933,0,0,10,0.0,0.0,355.0,445,535,330.0,0.0,0.0,0.0,330.0,10,355.0,1,74,2,46,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,BARRINGTON,0,9999.0,Unknown,499999.0,PENDING,Primary,NOTICE,0,Tow,AAA Northeast,BUICK,,,,2,10,1,1,0.9900076122585038,0.9742178515793392
829399490,101.53350738942663,0,20,20,0.0,1177.0,1060.0,230,198,2315.0,0.0,0.0,0.0,2315.0,40,2237.0,0,74,5,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,EXETER,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Lockout,AAA Northeast,KIA,,,,4,40,1,1,0.010776946398076566,0.9999999984903876
838597700,115.0,3,3,0,108.33333333333333,1961.6666666666667,0.0,134,41,5885.0,0.0,0.0,0.0,5885.0,6,2070.0,1,58,3,14,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,MIDDLETOWN,0,94500.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,FORD,,,,5,6,1,0,0.9970301681869336,0.7801730174327477
841575800,130.0,0,0,0,0.0,0.0,0.0,190,242,300.0,0.0,0.0,0.0,300.0,0,0.0,0,86,0,20,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,COVENTRY,0,124500.0,Unknown,800000.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,HONDA,,,,2,0,0,4,0.010776946398076566,0.18545711807362958
841767220,150.0,0,10,20,0.0,5885.0,9435.0,305,420,1736.25,10.0,427.5,0.0,2163.75,30,15320.0,1,71,1,32,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,NEWPORT,0,9999.0,Unknown,499999.0,CANCELLED,Associate,NOTICE,0,Battery Service,AAA Northeast,FORD,,,,4,30,1,1,0.010776946398076566,0.9999995093629659
841904370,30.0,0,0,0,0.0,0.0,0.0,470,242,530.0,0.0,0.0,0.0,530.0,0,0.0,1,80,0,48,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,0,124500.0,Completed College,724500.0,ACTIVE,Associate,NOTICE,0,Battery Service,AAA Northeast,FORD,,,,1,0,0,2,0.010776946398076566,0.18545711807362958
842514950,170.0,0,0,0,0.0,0.0,0.0,260,111,530.0,0.0,0.0,0.0,530.0,0,0.0,0,88,6,27,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,GREENVILLE,0,74500.0,High School,774500.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,BUICK,,,,3,0,0,4,0.010776946398076566,0.18545711807362958
842840560,150.0,0,0,10,0.0,0.0,280.0,470,442,300.0,0.0,0.0,0.0,300.0,10,280.0,0,91,2,48,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,CRANSTON,1,64500.0,Some College,774500.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,VOLKSWAGEN,,,,1,10,1,0,0.9900076122585038,0.9742178515793392
847303400,10.0,0,10,0,0.0,300.0,0.0,458,201,453.3333333333333,13.333333333333334,0.0,0.0,453.3333333333333,10,300.0,0,78,5,47,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,BRISTOL,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,1,Battery Service,AAA Northeast,TOYOTA,,,,4,10,1,1,0.9970301681869336,0.9866664513031345
849972980,70.0,0,0,10,0.0,0.0,7925.0,50,102,405.0,40.0,0.0,0.0,405.0,10,7925.0,0,54,1,6,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,PAWTUCKET,0,54500.0,High School,524500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,Jump Start,,,3,10,1,0,0.9941377887138593,0.9742178515793392
850503020,70.0,0,20,20,0.0,1177.0,990.0,470,242,2315.0,0.0,0.0,0.0,2315.0,40,2167.0,1,71,0,48,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,COVENTRY,0,94500.0,High School,674500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,,,,6,40,1,0,0.9970301681869336,0.9999999984903876
850668700,110.0,0,10,0,0.0,5885.0,0.0,295,437,3207.5,0.0,0.0,0.0,3207.5,10,5885.0,1,100,6,30,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,PROVIDENCE,0,9999.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,CADILLAC,,,,4,10,1,1,0.985682245716378,0.9866664513031345
850686330,120.0,0,0,20,0.0,0.0,550.0,277,169,0.0,0.0,0.0,0.0,0.0,20,550.0,0,71,11,29,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,WOONSOCKET,1,9999.0,Unknown,524500.0,PENDING,Primary,NOTICE,0,Battery Service,AAA Northeast,KIA,,,,3,20,1,1,0.9970301681869336,0.9998405640154663
850689160,150.0,32,25,51,2168.157894736842,21839.21052631579,4970.263157894737,198,314,1841.3157894736842,42.89473684210526,110.52631578947368,0.0,1951.842105263158,108,28977.63157894737,1,30,1,21,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,TIVERTON,0,74500.0,Some College,774500.0,PENDING,Primary,NOTICE,0,Battery Service,AAA Northeast,SUBARU,Lockout,,,21,108,1,4,0.010776946398076566,1.0
850698720,150.0,0,4,1,0.0,120.0,588.5,306,158,1099.4444444444443,28.11111111111111,0.0,0.0,1099.4444444444443,5,708.5,1,68,2,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,WARWICK,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,HONDA,Tow,,,12,5,1,1,0.010776946398076566,0.7932967307310407
850700340,75.0,10,0,0,335.0,0.0,0.0,490,320,335.0,0.0,0.0,0.0,335.0,10,335.0,0,74,9,50,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,E PROVIDENCE,0,9999.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,CHRYSLER,,,,2,10,1,1,0.9970301681869336,0.8689005167990185
850742520,112.0,7,0,0,3923.3333333333335,0.0,0.0,332,218,530.0,0.0,0.0,0.0,996.6666666666666,7,3923.3333333333335,1,76,5,34,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,WAKEFIELD,0,94500.0,Unknown,674500.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,TOYOTA,,,,5,7,1,0,0.9941377887138593,0.7068117595095263
850763030,80.0,10,10,0,340.0,5885.0,0.0,490,384,435.0,24.5,0.0,0.0,435.0,20,6225.0,0,76,4,50,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,LITTLE COMPTON,0,9999.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,LEXUS,,,,3,20,1,1,0.010776946398076566,0.9995359825630024
850852190,150.0,0,18,2,0.0,1691.9375,78.75,422,242,1432.1875,23.125,26.25,0.0,1458.4375,20,1770.6875,1,75,0,43,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,EXETER,1,162000.0,Unknown,724500.0,ACTIVE,Associate,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,16,20,1,3,0.010776946398076566,0.9999524405082889
850909220,150.0,10,0,0,5885.0,0.0,0.0,490,490,0.0,0.0,0.0,0.0,0.0,10,5885.0,0,89,0,50,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,MAPLEVILLE,4,124500.0,Unknown,774500.0,ACTIVE,Associate,NOTICE,0,Tow,AAA Northeast,FORD,,,,1,10,1,2,0.010776946398076566,0.8689005167990185
856285920,115.55302288474896,0,10,10,0.0,5885.0,460.0,470,463,1410.8333333333333,28.333333333333332,0.0,0.0,1410.8333333333333,20,6345.0,0,74,1,48,0,1,0,0,0,0,0,1,0,0,1,0,1,2,1,1,0,1,WARWICK,0,9999.0,Unknown,499999.0,ACTIVE,Primary,AUTO RENEW,1,Battery Service,AAA Northeast,TOYOTA,,,,6,20,1,1,0.9999993515942743,0.9999185797178957
856541700,150.0,2,8,6,1177.0,1495.0,318.0,233,197,1601.0,4.0,0.0,0.0,1601.0,16,2990.0,1,82,3,24,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,WARWICK,0,9999.0,Unknown,499999.0,CANCELLED,Associate,NOTICE,0,Tow,AAA Northeast,FORD,,,,7,16,1,1,0.010776946398076566,0.9989816441796859
858595710,117.9513068599695,10,10,10,5885.0,530.0,530.0,460,242,530.0,0.0,0.0,0.0,530.0,30,6945.0,0,74,0,47,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,CRANSTON,0,74500.0,Completed College,774500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,2,30,1,3,0.010776946398076566,0.9999972027761158
859934460,120.0,0,8,0,0.0,266.6666666666667,0.0,409,92,435.0,0.0,0.0,0.0,435.0,8,266.6666666666667,1,72,3,42,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,1,0,1,BRISTOL,0,9999.0,Unknown,499999.0,ACTIVE,Primary,AUTO RENEW,0,Lockout,AAA Northeast,TOYOTA,,,,8,8,1,1,0.9999853489854007,0.9588013452090565
860377380,10.0,0,20,0,0.0,830.0,0.0,260,242,318.3333333333333,61.666666666666664,60.0,0.0,378.3333333333333,20,830.0,0,74,0,27,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,3,14500.0,Some College,724500.0,CANCELLED,Associate,NOTICE,0,Jump Start,AAA Northeast,MERCURY,Tow,,,6,20,1,2,0.010776946398076566,0.9999584221262513
860387190,40.0,0,20,30,0.0,830.0,2240.0,210,242,530.0,20.0,110.0,0.0,640.0,50,3070.0,1,70,0,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,PROVIDENCE,0,9999.0,Unknown,499999.0,CANCELLED,Associate,NOTICE,0,Tow,AAA Northeast,LINCOLN,,,,3,50,1,1,0.010776946398076566,0.9999999999909039
860387940,30.0,0,7,7,0.0,185.0,2710.0,374,323,0.0,0.0,0.0,0.0,0.0,14,2895.0,1,74,5,38,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,CRANSTON,0,44500.0,Completed College,674500.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,HYUNDAI,,,,5,14,1,4,0.010776946398076566,0.9978649380925882
860397650,150.0,0,0,0,0.0,0.0,0.0,487,281,280.0,20.0,30.0,0.0,310.0,0,0.0,1,79,1,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,CUMBERLAND,0,9999.0,Unknown,499999.0,PENDING,Primary,AUTO RENEW,0,Battery Service,AAA Northeast,TOYOTA,Jump Start,,,3,0,0,1,0.010776946398076566,0.18545711807362958
860404370,150.0,0,0,0,0.0,0.0,0.0,253,242,290.0,127.0,0.0,0.0,290.0,0,0.0,1,49,0,26,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,SAUNDERSTOWN,0,187000.0,Completed College,800000.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,HYUNDAI,Jump Start,,,3,0,0,4,0.010776946398076566,0.18545711807362958
860437630,90.0,0,10,10,0.0,5885.0,460.0,118,141,530.0,7.142857142857143,0.0,0.0,530.0,20,6345.0,1,84,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,GREENVILLE,0,74500.0,Unknown,800000.0,CANCELLED,Associate,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,8,20,1,3,0.010776946398076566,0.9999185797178957
860442770,50.0,0,2,6,0.0,1471.25,331.25,270,163,1139.375,32.5,0.0,0.0,1139.375,8,1802.5,1,54,0,28,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,COVENTRY,0,54500.0,Some College,674500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,HONDA,,,,8,8,1,0,0.9900076122585038,0.9395747681852051
860448440,120.0,13,3,0,784.6666666666666,1961.6666666666667,0.0,320,206,4904.333333333333,0.0,0.0,0.0,4904.333333333333,16,2746.3333333333335,1,77,3,33,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,CRANSTON,1,124500.0,Completed College,724500.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,FORD,,,,5,16,1,4,0.010776946398076566,0.9904133464056748
860451360,150.0,24,0,7,1153.2142857142858,0.0,232.14285714285714,259,242,1126.4285714285713,14.142857142857142,0.0,0.0,1126.4285714285713,31,1385.357142857143,1,73,0,27,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,NORTH SCITUATE,0,94500.0,Unknown,724500.0,ACTIVE,Associate,NOTICE,0,Jump Start,AAA Northeast,HONDA,,,,14,31,1,2,0.010776946398076566,0.9999624202337191
860459460,3.0,0,5,0,0.0,2942.5,0.0,223,100,5885.0,0.0,0.0,0.0,5885.0,5,2942.5,1,47,2,23,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,CRANSTON,1,24500.0,High School,724500.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,BUICK,,,,3,5,1,4,0.010776946398076566,0.8041005280708815
860488700,150.0,0,0,33,0.0,0.0,40256.666666666664,383,242,458.3333333333333,399.3333333333333,765.0,0.0,1223.3333333333333,33,40256.666666666664,1,77,0,39,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,WEST WARWICK,2,124500.0,Unknown,774500.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,FORD,,,,6,33,1,0,0.9970301681869336,0.9999997926777789
860491840,109.67897618647733,0,0,0,0.0,0.0,0.0,470,242,270.0,0.0,0.0,0.0,270.0,0,0.0,0,74,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,RUMFORD,0,74500.0,Unknown,774500.0,ACTIVE,Associate,AUTO RENEW,0,Flat Tire,AAA Northeast,SUBARU,Lockout,,,1,0,0,1,0.010776946398076566,0.18545711807362958
860539970,150.0,0,0,0,0.0,0.0,0.0,332,400,280.0,0.0,0.0,0.0,280.0,0,0.0,1,60,1,34,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,PROVIDENCE,0,224500.0,High School,800000.0,PENDING,Associate,NOTICE,0,Flat Tire,AAA Northeast,ACURA,Jump Start,HONDA,Pioneer Valley,6,0,0,0,0.9970301681869336,0.18545711807362958
860543690,170.0,0,9,0,0.0,262.5,0.0,481,242,501.25,55.0,37.5,0.0,538.75,9,262.5,0,74,0,49,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,PROVIDENCE,0,124500.0,Unknown,800000.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,Flat Tire,,,8,9,1,4,0.010776946398076566,0.9764699008910409
860555630,150.0,0,8,15,0.0,4904.166666666667,7510.833333333333,158,277,424.0,48.0,0.0,0.0,424.0,23,12415.0,1,36,0,17,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,RIVERSIDE,2,74500.0,Some College,724500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,VOLVO,,,,6,23,1,4,0.010776946398076566,0.9999799028471735
860580570,110.0,20,0,0,1447.0,0.0,0.0,460,242,4100.0,46.666666666666664,90.0,0.0,5000.0,20,1447.0,0,85,0,47,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,BARRINGTON,0,250000.0,High School,800000.0,ACTIVE,Primary,NOTICE,1,Battery Service,AAA Northeast,CADILLAC,,,,3,20,1,4,0.010776946398076566,0.9948436045725928
860580830,118.1755488882204,0,10,0,0.0,5885.0,0.0,320,242,5885.0,30.0,0.0,0.0,5885.0,10,5885.0,1,74,0,33,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,CRANSTON,1,224500.0,Unknown,724500.0,ACTIVE,Associate,NOTICE,0,Tow,AAA Northeast,CHRYSLER,,,,1,10,1,2,0.010776946398076566,0.9866664513031345
860587110,120.0,8,13,35,250.0,1891.5,1015.0,427,242,352.5,6.666666666666667,0.0,0.0,352.5,56,3156.5,1,80,0,44,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,LINCOLN,1,124500.0,Unknown,774500.0,ACTIVE,Associate,NOTICE,0,Can't start,AAA Northeast,KIA,Flat Tire,,,6,56,1,2,0.010776946398076566,0.9999999999972713
860588020,100.0,8,5,7,1292.5,2942.5,353.3333333333333,307,261,1853.75,40.25,0.0,0.0,1853.75,20,4588.333333333333,1,75,0,32,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,WARWICK,1,94500.0,Completed College,674500.0,ACTIVE,Associate,AUTO RENEW,0,Tow,AAA Northeast,SUBARU,,,,6,20,1,2,0.010776946398076566,0.9995415552991529
860601080,150.0,0,8,8,0.0,244.0,362.0,287,88,373.75,0.0,0.0,0.0,373.75,16,606.0,1,87,2,30,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,BARRINGTON,0,250000.0,Completed College,800000.0,ACTIVE,Primary,NOTICE,0,"Unleaded, Out of Gas",AAA Northeast,VOLKSWAGEN,,,,6,16,1,4,0.010776946398076566,0.9992808226290641
860601390,109.49712133891894,10,0,0,300.0,0.0,0.0,70,41,300.0,0.0,0.0,0.0,300.0,10,300.0,0,74,3,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,GREENVILLE,3,224500.0,High School,774500.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,VOLVO,,,,1,10,1,4,0.010776946398076566,0.8689005167990185
860611060,150.0,2,5,2,81.25,1553.75,132.5,305,242,395.0,0.0,0.0,0.0,395.0,9,1767.5,1,63,0,32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,WATERFORD,0,9999.0,Unknown,499999.0,ACTIVE,Associate,NOTICE,1,Tow,AAA Northeast,HONDA,,,,4,9,1,1,0.010776946398076566,0.9572497376236637
860619820,80.0,0,10,0,0.0,300.0,0.0,540,482,0.0,0.0,0.0,0.0,0.0,10,300.0,1,76,6,55,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,WARWICK,3,44500.0,Some College,624500.0,CANCELLED,Associate,NOTICE,0,Jump Start,AAA Northeast,FORD,,,,2,10,1,2,0.010776946398076566,0.9866664513031345
860644750,111.0,3,2,2,148.0,68.0,504.3333333333333,136,24,353.3333333333333,20.0,0.0,0.0,383.3333333333333,7,720.3333333333333,1,48,3,15,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,EAST GREENWICH,0,187000.0,Some College,774500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,8,7,1,3,0.9970301681869336,0.8469193944433472
860652890,150.0,0,20,0,0.0,1177.0,0.0,490,242,5885.0,0.0,0.0,0.0,5885.0,20,1177.0,1,92,0,50,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,TIVERTON,0,124500.0,Unknown,774500.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,MERCEDES-BENZ,Jump Start,,,1,20,1,4,0.010776946398076566,0.9999584221262513
860653530,150.0,0,3,0,0.0,101.66666666666667,0.0,313,242,292.5,0.0,0.0,0.0,292.5,3,101.66666666666667,1,69,0,32,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,WARWICK,0,9999.0,Unknown,499999.0,CANCELLED,Associate,NOTICE,0,Battery Service,AAA Northeast,LEXUS,,,,3,3,1,1,0.010776946398076566,0.5634934293056768
864239920,150.0,0,0,10,0.0,0.0,530.0,500,242,0.0,0.0,0.0,0.0,0.0,10,530.0,0,85,0,51,1,0,0,0,0,0,1,0,1,1,1,0,0,2,1,1,0,0,CRANSTON,2,250000.0,Some College,774500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,CHEVROLET,,,,1,10,1,0,0.9999995286290481,0.9742178515793392
864307470,40.0,0,0,0,0.0,0.0,0.0,306,242,948.25,0.0,0.0,0.0,948.25,0,0.0,1,76,0,32,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,NEWPORT,1,162000.0,Unknown,499999.0,ACTIVE,Associate,AUTO RENEW,1,Lockout,AAA Northeast,RAM,,,,5,0,0,2,0.010776946398076566,0.18545711807362958
866800120,20.0,10,10,10,310.0,310.0,285.0,340,298,280.0,30.0,30.0,0.0,310.0,30,905.0,1,54,4,35,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,BRISTOL,0,224500.0,High School,724500.0,ACTIVE,Primary,AUTO RENEW,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,1,30,1,3,0.010776946398076566,0.9999972027761158
866844320,102.04401518413229,0,6,6,0.0,3531.0,318.0,430,51,1549.0,0.0,0.0,0.0,1549.0,12,3849.0,1,74,2,44,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,WESTERLY,0,162000.0,High School,674500.0,ACTIVE,Primary,NOTICE,0,Lockout,AAA Northeast,HONDA,,,,6,12,1,4,0.010776946398076566,0.9936791550579491
867077480,130.0,0,0,0,0.0,0.0,0.0,270,93,0.0,0.0,0.0,0.0,0.0,0,0.0,1,70,2,28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,KINGSTON,1,54500.0,Some College,774500.0,ACTIVE,Associate,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,Lockout,,,3,0,0,2,0.010776946398076566,0.18545711807362958
868028540,75.0,0,0,7,0.0,0.0,200.0,342,23,1736.5,0.0,0.0,0.0,1736.5,7,200.0,1,74,5,35,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,JOHNSTON,0,39500.0,High School,774500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,4,7,1,3,0.9970301681869336,0.8907500820528276
893089280,70.0,0,0,0,0.0,0.0,0.0,482,233,530.0,16.666666666666668,0.0,0.0,996.6666666666666,0,0.0,1,74,4,49,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,BARRINGTON,0,24500.0,Unknown,774500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,5,0,0,3,0.010776946398076566,0.18545711807362958
900830490,58.0,8,1,0,4149.5,30.0,0.0,122,1,159.40677966101694,5.993103448275862,2.440677966101695,0.0,496.3898305084746,9,4179.5,1,38,12,13,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,LINCOLN,0,54500.0,Some College,774500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,NISSAN,,,,300,9,1,0,0.9970301681869336,0.8575932213426593
900860440,112.52807499942283,0,0,0,0.0,0.0,0.0,720,242,530.0,0.0,0.0,0.0,530.0,0,0.0,0,74,0,73,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,PROVIDENCE,0,9999.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,Tow,,,1,0,0,0,0.9970301681869336,0.18545711807362958
900886430,150.0,7,7,17,10123.333333333334,10323.333333333334,15966.666666666666,343,105,2226.6666666666665,115.0,315.0,0.0,5376.666666666667,31,36413.333333333336,1,66,1,35,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,NEWPORT,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,NISSAN,Jump Start,,,7,31,1,1,0.9941377887138593,0.999998782404345
901129170,109.45561658082624,10,20,0,300.0,10135.0,0.0,550,242,300.0,0.0,0.0,0.0,300.0,30,10435.0,0,74,0,56,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,LINCOLN,0,94500.0,High School,674500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,1,30,1,3,0.9970301681869336,0.9999985716317393
901148000,111.3850027413141,10,0,10,338.0,0.0,300.0,403,353,300.0,0.0,0.0,0.0,300.0,20,638.0,1,76,5,41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,GREENVILLE,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,,,,3,20,1,1,0.010776946398076566,0.9990917009699779
901178350,115.76941431337208,0,15,0,0.0,3531.0,0.0,80,242,5885.0,0.0,0.0,0.0,5885.0,15,3531.0,1,74,0,9,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,3,162000.0,Some College,774500.0,ACTIVE,Primary,NOTICE,1,Battery Service,AAA Northeast,TOYOTA,Flat Tire,,,2,15,1,4,0.010776946398076566,0.9992509644369583
